database_name,query,difficulty,uuid,query_short,query_business,query_technical
sakila,"Выявить клиентов, у которых в течение любого скользящего 7-дневного периода сумма платежей по арендам превышала их собственную среднемесячную сумму платежей более чем в 3 раза, при этом платежи проводились через сотрудников разных магазинов и включали не менее двух разных стран проживания клиентов, связанных с адресами магазинов; для каждого такого клиента вывести период всплеска, общую сумму, количество платежей, число задействованных сотрудников и магазинов, ранг клиента по сумме всплеска среди всех подозрительных клиентов и отклонение от его исторического среднего уровня платежной активности.",hard,27b5a3b4-4dde-47f9-bb46-f4924da16fc4,"Скрипт для поиска клиентов со всплеском платежей по арендам в любом скользящем 7-дневном периоде, где сумма превышает их среднемесячный уровень более чем в 3 раза, с учётом сотрудников разных магазинов и не менее двух стран проживания, и с ранжированием по сумме всплеска и отклонению от исторической активности.","Скрипт для выявления клиентов проката, у которых в любом скользящем 7-дневном периоде сумма платежей за аренду заметно превышает их обычный среднемесячный уровень, при этом расчёты проходят через сотрудников разных магазинов и затрагивают клиентов из не менее чем двух стран проживания, связанных с адресами магазинов. Для таких клиентов формируется аналитический срез по периоду всплеска, общей сумме и количеству платежей, числу задействованных сотрудников и магазинов, рангу по величине всплеска среди всех подозрительных случаев и отклонению от исторического уровня платёжной активности.","Поиск клиентов по таблицам cus, pay, ren, stf, sto, adr и cty, для которых в любом скользящем 7-дневном окне сумма p05 из pay по связанным арендам ren.q01/p04 превысила их собственную среднемесячную сумму платежей более чем в 3 раза; при этом отбор учитывает проведение платежей через сотрудников разных магазинов по stf.o01 и sto.j01, а также наличие не менее двух разных стран проживания клиентов, определяемых через cus.h06, adr.e05, cty.d03 и cnt.c01. Для каждого подходящего h01 выводятся границы периода всплеска, сумма p05, количество платежей, число задействованных сотрудников и магазинов, ранг по сумме всплеска среди всех выбранных клиентов и отклонение от исторического среднего уровня платежной активности, с использованием агрегирования, оконных функций, соединений по ключам и сортировки по убыванию всплеска."
sakila,"Выявить клиентов, у которых в течение любого 7-дневного окна сумма платежей превышала их собственную среднемесячную сумму платежей за весь период минимум в 3 раза, при этом платежи проводились через сотрудников разных магазинов и включали не менее 5 разных аренд; для каждого такого клиента вывести ФИО, email, страну и город, даты начала и конца подозрительного окна, сумму и количество платежей в окне, число задействованных сотрудников и магазинов, а также ранг клиента по сумме подозрительных платежей внутри его страны.",hard,89511e9f-9737-432b-aacc-5032d7c6ba9f,"Скрипт для поиска клиентов, у которых в любом 7-дневном окне сумма платежей в 3 раза и более выше их среднемесячной суммы за весь период, при платежах через сотрудников разных магазинов и не менее 5 разных аренд, с ФИО, email, страной, городом, границами окна, суммой и числом платежей, числом сотрудников и магазинов, а также рангом по сумме платежей внутри страны.","Скрипт для выявления клиентов проката, у которых в любом 7-дневном окне платежи за аренду резко выделяются на фоне их обычной активности: сумма таких платежей превышает их собственный среднемесячный уровень за весь период минимум в 3 раза, при этом расчётом охвачены не менее 5 разных аренд и задействованы сотрудники разных магазинов. Отчёт объединяет данные о клиентах, адресах, городах и странах, а также о платежах, аренде, сотрудниках и магазинах, чтобы для каждого такого клиента сформировать профиль подозрительного периода с ФИО, email, географией, датами начала и конца окна, суммой и количеством платежей, числом вовлечённых сотрудников и магазинов, а также ранжированием по сумме подозрительных платежей внутри страны.","Скрипт для поиска клиентов из cus и pay, у которых в пределах любого 7-дневного окна сумма p05 превышает их собственную среднемесячную сумму платежей за весь период не менее чем в 3 раза; для отбора учитываются только окна, где платежи связаны как минимум с 5 разными q01 и проведены через сотрудников o01 из разных магазинов j01. Результат строится через соединения cus с pay по h01 = p02, далее с stf по p03 = o01 и с sto по o07 = j01, а также с adr, cty и cnt для определения страны c02 и города d02. Для каждого подходящего клиента сохраняются h03, h04, h05, страна и город, даты начала и конца подозрительного окна, сумма и количество p05 и p01 в окне, число различных o01 и j01, после чего строки ранжируются внутри каждой страны по сумме подозрительных платежей."
sakila,"Выявить клиентов, у которых в течение одного календарного дня было не менее трёх платежей, проведённых через разных сотрудников или магазины, при этом суммарная дневная сумма превышала в два раза средний дневной объём платежей этого клиента за предыдущие 30 дней и была выше 95-го перцентиля дневных сумм по клиентам из той же страны; для таких случаев вывести клиента, страну и город адреса, дату, количество платежей, сумму за день, список сотрудников, отклонение от личного среднего и ранг подозрительности внутри страны.",hard,161a1957-09ae-48b2-8b71-c53731d2f91b,"Скрипт для поиска клиентов с не менее чем тремя платежами за день через разных сотрудников или магазины, где дневная сумма превышает двойной средний уровень за предыдущие 30 дней и 95-й перцентиль по стране, с выводом клиента, страны, города, даты, числа платежей, суммы, сотрудников, отклонения и ранга подозрительности.","Скрипт для выявления клиентов проката, у которых в пределах одного календарного дня накапливается аномальная платёжная активность: не менее трёх платежей, проведённых через разных сотрудников или магазины, при этом дневная сумма превышает двойной средний дневной объём этого клиента за предыдущие 30 дней и одновременно выходит выше 95-го перцентиля дневных сумм по клиентам из той же страны. Для таких случаев формируется аналитический срез по клиенту, стране и городу адреса, дате, количеству платежей, сумме за день, списку сотрудников, отклонению от личного среднего и рангу подозрительности внутри страны.","Скрипт для поиска клиентов из cus и pay, у которых по дате p06 формируется не менее трёх платежей за один календарный день, при этом платежи связаны с разными p03 или относятся к разным магазинам через ren.q01, ren.q03, inv.n03 и sto.j01; для таких дат выполняется соединение cus с adr, cty и cnt по h06, e01, e05, d01 и d03, группировка по клиенту, стране, городу и дате, расчёт дневного количества платежей и суммы p05, списка задействованных сотрудников o01, отклонения дневной суммы от среднего дневного объёма этого клиента за предыдущие 30 дней, а также ранга дневной суммы внутри страны по 95-му перцентилю среди клиентов из той же страны."
sakila,"Выявить клиентов, у которых в течение любого календарного месяца сумма платежей превышала их собственную среднюю месячную сумму за предыдущие месяцы более чем в 3 раза и одновременно была выше 95-го перцентиля месячных сумм по всем клиентам того же магазина; для таких случаев показать клиента, магазин, город и страну магазина, месяц, сумму и количество платежей, долю платежей, проведённых каждым сотрудником, количество разных арендованных фильмов, а также ранг клиента по месячной сумме внутри магазина, учитывая только платежи с привязанной арендой и исключая клиентов без истории минимум за два предыдущих месяца.",hard,280de7aa-f740-4313-b26c-51a41e014a62,"Скрипт для поиска клиентов с месячной суммой платежей выше их средней за прошлые месяцы более чем в 3 раза и выше 95-го перцентиля по магазину, с клиентом, магазином, городом и страной, месяцем, суммой и числом платежей, долей сотрудников, числом разных фильмов и рангом по месячной сумме.","Скрипт для выявления клиентов, по чьим платежам за аренду в пределах календарного месяца формируется аномально высокая активность: сумма платежей по клиенту и магазину превышает его собственный средний месячный уровень за предыдущие месяцы более чем в 3 раза и одновременно оказывается выше 95-го перцентиля месячных сумм по клиентам того же магазина. Для таких месяцев учитываются только платежи, привязанные к аренде, и исключаются клиенты без истории минимум за два предыдущих месяца; результат отражает клиента, магазин, город и страну магазина, месяц, сумму и количество платежей, долю операций, проведённых каждым сотрудником, количество разных арендованных фильмов и ранг клиента по месячной сумме внутри магазина.","Скрипт для поиска в `pay` помесячных сумм платежей по клиентам с привязкой к `cus`, `sto`, `adr`, `cty`, `cnt`, `stf`, `ren` и `inv`: по каждому клиенту `cus.h01` и магазину `cus.h02` агрегируются только платежи `pay.p04` с ненулевой арендой, группировка выполняется по календарному месяцу `pay.p06`. Для каждого такого месяца вычисляются сумма `pay.p05`, количество платежей, распределение платежей по сотрудникам `pay.p03`, число различных арендованных фильмов через `ren.q03 -> inv.n02 -> flm.i01`, а также ранг клиента по месячной сумме внутри `sto.j01`. Отбор ограничивается случаями, где месячная сумма превышает собственную среднюю месячную сумму клиента за предыдущие месяцы более чем в 3 раза, при этом она выше 95-го перцентиля месячных сумм по всем клиентам того же магазина. Дополнительно исключаются клиенты без истории минимум за два предыдущих месяца. В результирующий набор включаются атрибуты клиента из `cus`, магазина из `sto`, адреса из `adr`, города из `cty` и страны из `cnt`."
sakila,"Найти клиентов, у которых в течение одного календарного дня сумма платежей была как минимум в 3 раза выше их средней дневной суммы за предыдущие 30 дней, при этом платежи проводились через разных сотрудников или магазины, и вывести клиента, страну и город его адреса, дату подозрительной активности, сумму платежей за день, количество платежей, число задействованных сотрудников, среднюю дневную сумму за предыдущие 30 дней и ранг подозрительности среди всех таких клиентов по превышению над историческим уровнем.",hard,62362b67-fb2a-42b1-9bbb-08d862360577,"Скрипт для поиска клиентов с дневными платежами, превышающими в 3 раза их средний дневной уровень за предыдущие 30 дней, с учётом сотрудников и магазинов, и с выдачей клиента, страны и города адреса, даты, суммы, числа платежей, числа сотрудников и ранга подозрительности.","Скрипт для поиска подозрительной активности по платежам клиентов проката: он выявляет клиентов, у которых в пределах одного календарного дня сумма платежей по аренде заметно превышает их обычный дневной уровень за предыдущие 30 дней, при этом в операции были задействованы разные сотрудники или разные магазины. Отчёт связывает данные о клиентах, их адресах, странах и городах, а также о платежах, аренде, сотрудниках и магазинах, чтобы зафиксировать дату аномалии, сумму и число платежей за день, число вовлечённых сотрудников, среднюю дневную сумму за исторический период и ранг подозрительности по величине превышения над прошлым уровнем.","Скрипт для поиска клиентов в pay и ren, у которых для одного календарного дня сумма p05 превышает среднюю дневную сумму за предыдущие 30 дней не менее чем в 3 раза, при этом в этот день задействованы разные p03 и/или разные j01 через связанные ren.q01, inv.n01 и sto.j01; результат формируется по cus.h01 с присоединением adr, cty и cnt для вывода идентификатора клиента, страны и города адреса, даты q02/p06 подозрительной активности, суммы платежей за день, количества платежей, числа задействованных сотрудников, средней дневной суммы за предыдущие 30 дней и ранга по величине превышения над историческим уровнем среди всех таких клиентов."
sakila,"Выявить клиентов, у которых в каждом месяце 2005 года сумма платежей за аренду фильмов превышала их собственную среднюю месячную сумму за предыдущие два месяца минимум в 2 раза, при этом было не менее 3 платежей в месяце, а общая сумма таких подозрительных месячных платежей входила в топ-10% среди клиентов того же магазина; для каждого такого клиента вывести магазин, город и страну клиента, месяц, сумму и количество платежей, отклонение от скользящего среднего, ранг внутри магазина и данные сотрудника, принявшего наибольшую сумму платежей клиента в этот месяц.",hard,3cf8b997-4630-47be-b8a9-d0a7ed8643b4,"Скрипт для поиска клиентов, у которых в каждом месяце 2005 года платежи за аренду фильмов были как минимум в 2 раза выше средней суммы за предыдущие два месяца, при не менее 3 платежах в месяце, с отбором по топ-10% подозрительных месячных сумм в магазине и выводом магазина, города, страны, месяца, суммы, количества платежей, отклонения, ранга и данных сотрудника с наибольшей суммой платежей клиента за месяц.","Скрипт для выявления клиентов проката, у которых в каждом месяце 2005 года совокупные платежи за аренду фильмов были как минимум в 2 раза выше их собственной средней месячной суммы за предыдущие два месяца, при этом в месяце было не менее 3 платежей, а общий объём таких подозрительных месячных платежей входил в верхние 10% среди клиентов того же магазина; анализ дополняется сведениями о магазине, городе и стране клиента, о месяце, сумме и количестве платежей, отклонении от скользящего среднего, ранге внутри магазина, а также о сотруднике, принявшем наибольшую сумму платежей клиента в этот месяц.","Скрипт для поиска клиентов из cus и pay, у которых по каждому месяцу 2005 года сумма p05 по платежам, связанным через ren.q01 и ren.q04, превышает их среднюю месячную сумму за два предыдущих месяца минимум в 2 раза; учитываются только месяцы с не менее чем 3 платежами. Для таких h01 требуется выделить месячную сумму и количество платежей, отклонение от скользящего среднего, ранг внутри соответствующего магазина h02, а также данные магазина sto, адреса adr, города cty, страны cnt и сотрудника stf, который в этот месяц принял наибольшую сумму платежей клиента. Итоговый набор ограничивается клиентами, чья суммарная величина таких подозрительных месячных платежей входит в верхние 10% внутри магазина."
sakila,"Выявить клиентов, у которых в каждом месяце 2005 года сумма платежей за аренды превышала их собственную среднюю месячную сумму за предыдущие месяцы минимум в 2 раза, при этом было не менее 5 платежей в месяце, платежи проводились через разных сотрудников или магазины, и вывести по каждому такому клиенту месяц, страну и город клиента, сумму и количество платежей, отклонение от предыдущего среднего, а также ранг клиента внутри своей страны по величине этого отклонения.",hard,423d32a9-b883-441b-ba7c-5ed0fcdbb004,"Скрипт для поиска клиентов, у которых в каждом месяце 2005 года сумма платежей минимум в 2 раза выше их средней месячной суммы за прошлые месяцы, при не менее 5 платежах в месяце, с разными сотрудниками или магазинами, и для вывода месяца, страны и города клиента, суммы и числа платежей, отклонения от среднего и ранга по стране.","Скрипт для анализа платежей клиентов за аренду в 2005 году, позволяющий выявить тех, у кого в каждом месяце сумма оплат существенно опережала собственный средний уровень по предыдущим месяцам — как минимум вдвое, при одновременном наличии не менее пяти платежей за месяц и разнообразия в обработке платежей через разных сотрудников или магазины. Отчёт по таким клиентам дополняется месяцем, страной и городом проживания, суммой и количеством платежей, величиной отклонения от предыдущего среднего и местом клиента в ранжировании по этому отклонению внутри своей страны.","Скрипт для поиска клиентов из cus и pay, у которых по каждому месяцу 2005 года сумма p05 по платежам за аренды q01 достигала не менее чем двукратного значения их средней месячной суммы за предыдущие месяцы, при условии наличия в месяце не менее 5 платежей и использования разных сотрудников p03 или магазинов через связанные ren.q06 и cus.h02/sto.j01; в расчёте задействуются группировки по клиенту и месяцу p06, агрегации суммы и количества платежей, сравнение с накопленным средним по предшествующим месяцам, а также соединения с adr, cty и cnt для вывода страны и города клиента и ранжирование клиентов внутри каждой страны по величине отклонения от предыдущего среднего."
sakila,"Выявить активных клиентов, у которых в течение одного календарного дня было не менее трёх платежей, проведённых через двух или более разных сотрудников, при этом дневная сумма платежей превышала как трёхкратное среднее значение дневных платежей этого клиента за предыдущие 30 дней, так и 95-й перцентиль дневных сумм по стране клиента; для каждого такого случая вывести клиента, город и страну, дату, количество платежей, общую сумму, число задействованных сотрудников и магазинов, время первой и последней операции, максимальный платёж за день и ранг подозрительности внутри страны по величине превышения над историческим средним.",hard,4ee62825-4805-4e79-b6dd-aea6768949a2,"Скрипт для поиска активных клиентов с дневными платежами не менее трёх, проведёнными через двух и более сотрудников, когда сумма за день превышает исторический средний уровень клиента и 95-й перцентиль по стране, с выводом клиента, города, страны, даты, суммы, числа платежей, сотрудников и магазинов, времени первой и последней операции, максимального платежа и ранга подозрительности.","Скрипт для выявления в отчётности по прокату подозрительных дней у активных клиентов, когда в течение одного календарного дня фиксируется не менее трёх платежей, проведённых через двух или более сотрудников, а суммарная сумма платежей заметно превышает привычный уровень клиента за предыдущие 30 дней и одновременно выходит за рамки 95-го перцентиля дневных сумм по стране клиента; для таких случаев формируется сводка по клиенту, его адресу через город и страну, дате, количеству платежей, общей сумме, числу задействованных сотрудников и магазинов, времени первой и последней операции, максимальному платежу за день и рангу подозрительности внутри страны по величине превышения над историческим средним.","Поиск в связке cus, pay, stf, sto, adr, cty, cnt для активных клиентов h07='Y': отбор календарных дней по p06, в которые у клиента h01 зафиксировано не менее трёх строк pay и задействовано не менее двух разных сотрудников p03, при условии что сумма p05 за день превышает утроенное среднее дневных сумм этого же клиента за предыдущие 30 дней и одновременно выше 95-го перцентиля дневных сумм по стране клиента через adr.e05 → cty.d03 → cnt.c01. Для каждого такого дня используются соединения pay.p02 = cus.h01, cus.h06 = adr.e01, adr.e05 = cty.d01, cty.d03 = cnt.c01, а также pay.p03 = stf.o01 и stf.o07 = sto.j01 для подсчёта числа сотрудников и магазинов. Итоговая выборка включает клиента, город d02, страну c02, дату p06, количество платежей, общую сумму p05, число сотрудников и магазинов, минимальное и максимальное время операции внутри дня, максимальный платёж p05 и ранг подозрительности внутри страны по величине превышения над историческим средним."
sakila,"Сформировать отчёт для мониторинга подозрительных клиентских платежей: найти клиентов, у которых в последнем доступном месяце сумма платежей превысила 95-й перцентиль по стране клиента и более чем вдвое выросла относительно их среднего месячного оборота за предыдущие три месяца, при этом было не менее 5 платежей; для каждого такого клиента показать страну и город, количество платежей, общую сумму, средний чек, долю платежей через каждого сотрудника, самую часто арендуемую категорию фильмов, ранг клиента по сумме платежей внутри страны и дату последнего платежа.",hard,acf8ddfe-2e4a-4ddb-b87b-6cdb12aa8e24,"Скрипт для поиска клиентов с подозрительным ростом платежей по стране и городу, с количеством платежей, суммой, средним чеком, долей по сотрудникам, самой частой категорией, рангом внутри страны и датой последнего платежа.","Скрипт для мониторинга подозрительных клиентских платежей в прокате: отбор клиентов, у которых в последнем доступном месяце оборот по платежам заметно вырос по сравнению с их обычной активностью за предыдущие три месяца и превысил высокий порог внутри страны клиента, при достаточном числе операций. Для таких клиентов формируется сводка по стране и городу проживания, количеству платежей, общей сумме и среднему чеку, структуре оплат по сотрудникам, наиболее часто арендуемой категории фильмов, месту клиента в ранжировании по сумме платежей внутри страны и дате последнего платежа.","Скрипт для поиска клиентов из cus и pay, у которых в последнем доступном месяце q07 сумма платежей p05 превышает 95-й перцентиль по стране клиента, определяемой через h06, adr.e05, cty.d03 и cnt.c01, и при этом больше чем в 2 раза выше среднего месячного оборота за предыдущие три месяца; отбор ограничивается клиентами с числом платежей не менее 5. Расчёт использует соединения cus с adr, cty и cnt для привязки к стране и городу, pay для агрегации по p06 и p05, stf по p03 для долей платежей через каждого сотрудника, ren, inv, flm и flc с cat для определения наиболее часто арендуемой категории фильмов. Для каждого клиента формируются агрегаты по количеству платежей, общей сумме, среднему чеку, последнему p06, рангу по сумме платежей внутри страны и распределению платежей по сотрудникам; результат упорядочивается по стране и убыванию суммы платежей."
sakila,"Выявить клиентов, у которых в течение любого 7-дневного окна сумма платежей превышала их собственную среднюю недельную сумму за весь период минимум в 3 раза и одновременно входила в топ-5% по сумме среди клиентов того же города; для таких клиентов вывести идентификатор, ФИО, город, страну, даты начала и конца подозрительного окна, количество платежей, общую сумму, максимальный разовый платеж, долю платежей, проведённых через разных сотрудников, и признак наличия хотя бы одного платежа без связанной аренды.",hard,a5d126b7-6e0f-495f-a4a4-d2cdc0d72d01,"Скрипт для поиска клиентов с 7-дневными окнами платежей, где сумма превышает их среднюю недельную сумму в 3 раза и входит в топ-5% по городу, с выдачей клиента, города, страны и показателей окна.","Скрипт для выявления клиентов проката, у которых в каком-либо 7-дневном окне сумма платежей за аренду заметно превышает их обычный недельный уровень и одновременно относится к числу самых крупных значений среди клиентов того же города. Отчёт опирается на данные о клиентах, адресах, городах и странах, а также на платежи, аренду, сотрудников и магазины, чтобы по каждому такому случаю зафиксировать идентификатор клиента, его имя и фамилию, город и страну, границы подозрительного периода, число платежей, общую сумму, максимальный разовый платёж, долю операций, проведённых через разных сотрудников, и признак наличия платежей без связанной аренды.","Скрипт для поиска клиентов из cus и pay, для которых в любом 7-дневном окне по p06 сумма p05 превышает их собственную среднюю недельную сумму за весь период минимум в 3 раза, а также входит в верхние 5% по сумме среди клиентов того же города e05 через связку adr и cty с последующим выходом на cnt. Расчёт выполняется по pay с привязкой к cus.h01, adr.e01, cty.d01 и cnt.c01, с определением границ окна по p06, агрегацией по клиенту и интервалу, подсчётом количества платежей, суммы p05, максимального p05, доли платежей, проведённых через разные p03, и признака наличия хотя бы одного платежа с p04 = NULL."
sakila,"Выявить клиентов, у которых в течение любого скользящего 7-дневного периода сумма платежей превышала их собственную среднемесячную сумму платежей более чем в 3 раза и одновременно входила в верхние 5% по сумме среди клиентов того же города, с выводом клиента, города, страны, периода, количества платежей, общей суммы, отклонения от личного среднего и ранга риска.",hard,b56f2439-e2ed-4a35-abd1-89e33465adda,"Скрипт для поиска клиентов, у которых в любом скользящем 7-дневном периоде сумма платежей превышает их среднемесячную сумму более чем в 3 раза и входит в верхние 5% по сумме среди клиентов того же города, с выводом клиента, города, страны, периода, числа платежей, общей суммы, отклонения и ранга риска.","Скрипт для выявления клиентов проката, у которых в любом скользящем 7-дневном периоде сумма платежей за аренду заметно превышала их обычный среднемесячный уровень — более чем в 3 раза — и одновременно относилась к верхним 5% по сумме среди клиентов того же города. Отчёт объединяет данные о клиентах, их адресах, городах и странах, а также о платежах, чтобы выделить наиболее рискованные периоды активности с указанием клиента, географии, временного окна, количества платежей, общей суммы, отклонения от личного среднего и ранга риска.","Скрипт для поиска клиентов из cus, у которых по pay в пределах любого скользящего 7-дневного окна сумма p05 превышает их собственную среднемесячную сумму платежей более чем в 3 раза и одновременно входит в верхние 5% по сумме среди клиентов того же города; для результата используются связи cus.h06 → adr.e01 → cty.d01 → cnt.c01, а также агрегирование по клиенту, городу и стране с выводом h01, h03, h04, d02, c02, границ периода, количества p01, общей суммы p05, отклонения от личного среднего и ранга риска."
sakila,"Выявить клиентов с признаками аномальной платёжной активности: для каждого клиента и календарного месяца рассчитать количество платежей, общую сумму, средний чек и число разных дней с платежами, сравнить месячную сумму с предыдущим месяцем этого же клиента и со средним месячным оборотом клиентов из той же страны, оставить только случаи, где оборот вырос минимум в 3 раза или превышает страновой средний уровень более чем в 2 раза, и дополнительно вывести ранг клиента по сумме платежей внутри страны за этот месяц, данные клиента, страну, магазин и сотрудника, через которого прошла наибольшая сумма его платежей в этом месяце.",hard,39bc0273-0e5b-47b8-b569-2e8d1a2682c8,"Скрипт для поиска клиентов с аномальной платёжной активностью по месяцам: по каждому клиенту, стране, магазину и сотруднику с наибольшей суммой платежей в месяце, с рангом внутри страны и сравнением месячной суммы с предыдущим месяцем и средним уровнем по стране.","Скрипт для выявления клиентов с признаками аномальной платёжной активности в прокате: по каждому клиенту и календарному месяцу формируется сводка по платежам, чтобы сопоставить количество операций, общую сумму, средний чек и распределение платежей по дням; затем месячный оборот сравнивается с предыдущим месяцем этого же клиента и со средним месячным уровнем по клиентам той же страны, а в итог попадают случаи с резким ростом оборота или заметным превышением странового уровня. Дополнительно для такого периода определяется место клиента в ранге по сумме платежей внутри страны, а также включаются данные клиента, его магазина, страны и сотрудника, через которого прошла наибольшая часть его платежей в этом месяце.","Скрипт для выявления клиентов с аномальной платёжной активностью на основе pay, cus, adr, cty, cnt, sto и stf: по каждому h01 и календарному месяцу из p06 агрегируются количество платежей, сумма p05, средний чек и число различных дат платежей, затем месячная сумма сравнивается с предыдущим месяцем того же h01 и со средним месячным оборотом клиентов из той же страны; в результат включаются только случаи, где оборот увеличился не менее чем в 3 раза либо превышает страновой средний уровень более чем в 2 раза. Дополнительно для каждого h01 и месяца вычисляется ранг по сумме платежей внутри c01, а также присоединяются данные клиента, страны, магазина j01 и сотрудника o01, через которого в данном месяце прошла наибольшая сумма p05."
